Game Turn, Range, Value, Seed, Type, Location
23, 1, 0, 2517279940, sync, Barbarian camp region placement
23, 1, 0, 1414795181, sync, Barbarian camp location
23, 9, 0, 2438959842, sync, Barb Tribe Roll
23, 12, 1, 20878963, sync, Unit Combat Damage
23, 13, 4, 695159088, sync, Random Direction
23, 6, 2, 1473182121, sync, Random Direction
23, 2, 0, 1961360174, sync, Random Direction
23, 8, 1, 1759651535, sync, Random Direction
23, 1, 0, 590858332, sync, Random Direction
24, 35, 11, 1358202725, sync, Active Volcano Roll
24, 4920, 1720, 1451007034, sync, Random Event Roll
24, 3, 0, 1501847787, sync, Pick Drought Start Plot
24, 100, 59, 329715272, sync, Drought Roll
24, 100, 98, 2552968417, sync, Drought Roll
24, 100, 20, 4220011014, sync, Pillage Improvement Chance
24, 100, 29, 868622535, sync, Pillage Improvement Chance
24, 100, 79, 1245890292, sync, Pillage Improvement Chance
24, 100, 26, 3418701341, sync, Pillage Improvement Chance
24, 100, 34, 1129740434, sync, Pillage Improvement Chance
24, 2, 0, 1467613795, sync, GetNextBuyablePlot picker
24, 1, 0, 1732206176, sync, GetNextBuyablePlot picker
24, 6, 4, 2734464793, sync, GetNextBuyablePlot picker
24, 1, 0, 3294596062, sync, GetNextBuyablePlot picker
24, 1, 0, 1157652927, sync, GetNextBuyablePlot picker
24, 1, 0, 2544631948, sync, GetNextBuyablePlot picker
24, 2, 1, 4105114581, sync, GetNextBuyablePlot picker
24, 1, 0, 4065626090, sync, GetNextBuyablePlot picker
24, 1, 0, 2019777243, sync, GetNextBuyablePlot picker
24, 12, 5, 1751030136, sync, Unit Combat Damage
24, 12, 7, 1843009617, sync, Unit Combat Damage
24, 3, 2, 2565552310, sync, Random Direction
24, 1, 0, 3660761527, sync, GetNextBuyablePlot picker
24, 2, 0, 3684685092, sync, GetNextBuyablePlot picker
24, 2, 0, 869722253, sync, GetNextBuyablePlot picker
24, 1, 0, 929704514, sync, GetNextBuyablePlot picker
24, 1, 0, 1646283347, sync, GetNextBuyablePlot picker
24, 1, 0, 764878736, sync, Random Direction
24, 5, 2, 1851162761, sync, Random Direction
24, 2, 0, 2297735310, sync, Random Direction
24, 6, 2, 1197160623, sync, Random Direction
24, 9, 4, 1937155260, sync, Random Direction
24, 3, 0, 1964874821, sync, GetNextBuyablePlot picker
24, 3, 2, 1167507354, sync, Random Direction
24, 2, 0, 3668750539, sync, GetNextBuyablePlot picker
24, 1, 0, 23548072, sync, Random Direction
24, 2, 1, 494974913, sync, Random Direction
24, 2, 1, 3893443430, sync, Random Direction
24, 1, 0, 3864235687, sync, GetNextBuyablePlot picker
24, 4, 1, 1127534420, sync, GetNextBuyablePlot picker
24, 3, 0, 1671433981, sync, GetNextBuyablePlot picker
24, 12, 2, 73770994, sync, Unit Combat Damage
24, 12, 5, 799043139, sync, Unit Combat Damage
24, 55, 23, 1941540032, sync, Choosing a City Name
24, 1, 0, 1801690617, sync, GetNextBuyablePlot picker
24, 4, 1, 2065846590, sync, GetNextBuyablePlot picker
24, 1, 0, 1985063839, sync, GetNextBuyablePlot picker
24, 55, 32, 1594537196, sync, Choosing a City Name
24, 2, 1, 2503418037, sync, GetNextBuyablePlot picker
24, 1, 0, 2507031370, sync, GetNextBuyablePlot picker
24, 2, 0, 229597883, sync, City Build District Choice
24, 3, 0, 459551704, sync, Random Direction
24, 7, 5, 579212081, sync, Random Direction
24, 6, 5, 3587525142, sync, Random Direction
24, 9, 3, 3949424535, sync, Random Direction
24, 10, 6, 1691661700, sync, Random Direction
24, 4, 0, 2784473453, sync, Random Direction
24, 1, 0, 164884898, sync, GetNextBuyablePlot picker
24, 1, 0, 3358158387, sync, GetNextBuyablePlot picker
24, 1, 0, 128558576, sync, GetNextBuyablePlot picker
24, 12, 10, 996865897, sync, Unit Combat Damage
24, 12, 8, 3894642158, sync, Unit Combat Damage
24, 5, 2, 2919414415, sync, Random Direction
24, 5, 1, 2241540380, sync, Random Direction
24, 1, 0, 1135780133, sync, GetNextBuyablePlot picker
24, 7, 0, 1204163322, sync, Random Direction
24, 3, 2, 276459691, sync, GetNextBuyablePlot picker
24, 1, 0, 3786949384, sync, Random Direction
24, 1, 0, 537995937, sync, Random Direction
24, 1, 0, 3151127750, sync, Random Direction
24, 1, 0, 1248685191, sync, GetNextBuyablePlot picker
24, 5, 0, 1058178996, sync, Random Direction
24, 3, 0, 695521245, sync, Random Direction
24, 9, 1, 536872786, sync, Random Direction
24, 2, 1, 497699363, sync, Random Direction
24, 4, 3, 3190450976, sync, Random Direction
24, 2, 0, 3748891865, sync, GetNextBuyablePlot picker
24, 3, 1, 1643333278, sync, Random Direction
24, 3, 2, 2420991359, sync, Random Direction
24, 6, 0, 3306887500, sync, Random Direction
24, 4, 2, 185015701, sync, Random Direction
24, 8, 2, 2471046826, sync, Random Direction
24, 4, 2, 1138547355, sync, GetNextBuyablePlot picker
24, 2, 0, 2659614264, sync, Random Direction
24, 5, 0, 1359543825, sync, Random Direction
24, 1, 0, 274959222, sync, Random Direction
24, 1, 0, 572818807, sync, GetNextBuyablePlot picker
24, 12, 5, 457262564, sync, Unit Combat Damage
24, 12, 3, 1886284365, sync, Unit Combat Damage
24, 1, 0, 1207232770, sync, GetNextBuyablePlot picker
24, 12, 7, 4224844307, sync, Unit Combat Damage
24, 12, 1, 2730417232, sync, Unit Combat Damage
24, 12, 5, 675569225, sync, Unit Combat Damage
24, 12, 5, 1867289422, sync, Unit Combat Damage
24, 3, 2, 1959832687, sync, GetNextBuyablePlot picker
24, 4, 2, 3728567676, sync, Random Direction
24, 6, 1, 2171311621, sync, Random Direction
24, 3, 1, 794990170, sync, Random Direction
24, 4, 3, 1516609675, sync, Random Direction
24, 1, 0, 3937527144, sync, GetNextBuyablePlot picker
24, 4, 0, 4162096513, sync, Random Direction
24, 8, 1, 379829798, sync, Random Direction
24, 1, 0, 1057733223, sync, GetNextBuyablePlot picker
24, 2, 1, 3178491924, sync, Random Direction
24, 1, 0, 3237707965, sync, Random Direction
24, 4, 3, 1534957234, sync, Random Direction
24, 3, 0, 4161771011, sync, GetNextBuyablePlot picker
24, 2, 0, 665450880, sync, Random Direction
24, 4, 0, 644115385, sync, Random Direction
24, 3, 1, 1001024510, sync, Random Direction
24, 2, 1, 1491832671, sync, Random Direction
24, 3, 2, 2759142828, sync, Random Direction
24, 1, 0, 3101100661, sync, GetNextBuyablePlot picker
24, 5, 1, 71125514, sync, Random Direction
24, 5, 4, 1214497403, sync, Random Direction
24, 3, 2, 3722279064, sync, Random Direction
24, 1, 0, 3483031793, sync, Random Direction
24, 5, 0, 2389572822, sync, Random Direction
24, 3, 1, 190974807, sync, GetNextBuyablePlot picker
24, 9, 5, 2491254340, sync, Random Direction
24, 10, 7, 2498958125, sync, Random Direction
24, 12, 4, 3173322850, sync, Random Direction
24, 6, 2, 1636959731, sync, Random Direction
24, 10, 6, 1441710768, sync, Random Direction
24, 1, 0, 2585441577, sync, GetNextBuyablePlot picker
24, 2, 1, 1195888814, sync, City Build District Choice
24, 2, 0, 3485273679, sync, City Build District Choice
24, 2, 1, 771054044, sync, City Build District Choice
24, 12, 10, 2936044261, sync, Unit Combat Damage
24, 12, 2, 3670297018, sync, Unit Combat Damage
24, 3, 0, 870727787, sync, Random Direction
24, 9, 4, 1047279560, sync, Random Direction
24, 6, 2, 2042814561, sync, Random Direction
24, 1, 0, 1683834758, sync, GetNextBuyablePlot picker
24, 10, 9, 2133227591, sync, Random Direction
24, 11, 0, 3924887668, sync, Random Direction
24, 6, 0, 166470045, sync, Random Direction
24, 7, 1, 137778706, sync, Random Direction
24, 3, 2, 826823139, sync, Random Direction
24, 1, 0, 4249892832, sync, GetNextBuyablePlot picker
24, 12, 1, 1668168345, sync, Unit Combat Damage
24, 12, 11, 387957086, sync, Unit Combat Damage
24, 1, 0, 4062456127, sync, GetNextBuyablePlot picker
24, 6, 4, 61927948, sync, Random Direction
24, 3, 0, 3177113429, sync, Random Direction
24, 6, 2, 211981674, sync, Random Direction
24, 3, 2, 1690049115, sync, Random Direction
24, 4, 3, 2978030328, sync, Random Direction
24, 1, 0, 4034110417, sync, GetNextBuyablePlot picker
24, 1, 0, 1640799798, sync, Random Direction
24, 2, 0, 270008631, sync, GetNextBuyablePlot picker
24, 2, 0, 304182948, sync, Random Direction
24, 1, 0, 1362996237, sync, Random Direction
24, 1, 0, 3233572802, sync, Random Direction
24, 1, 0, 4192303571, sync, Random Direction
24, 3, 2, 3830536464, sync, Random Direction
24, 1, 0, 4062575625, sync, GetNextBuyablePlot picker
24, 3, 0, 3840753166, sync, Random Direction
24, 8, 2, 1321197615, sync, Random Direction
24, 2, 0, 1364915772, sync, Random Direction
24, 1, 0, 153702341, sync, GetNextBuyablePlot picker
24, 3, 0, 876817690, sync, Random Direction
24, 2, 1, 880037963, sync, Random Direction
24, 5, 4, 3942595112, sync, Random Direction
24, 3, 2, 4115931969, sync, Random Direction
24, 3, 1, 3705077990, sync, GetNextBuyablePlot picker
24, 5, 3, 2713036327, sync, Random Direction
24, 10, 1, 2619461844, sync, Random Direction
24, 3, 0, 536785533, sync, Random Direction
24, 7, 5, 58869106, sync, BT Research Choice
24, 1, 0, 3620502979, sync, Barbarian camp region placement
24, 1, 0, 4164232768, sync, Barbarian camp location
24, 10, 3, 3049847161, sync, Barb Tribe Roll
24, 12, 10, 1328236222, sync, Unit Combat Damage
24, 12, 1, 3656332063, sync, Random Direction
24, 4, 3, 359032428, sync, Random Direction
24, 1, 0, 4082545717, sync, Random Direction
24, 5, 4, 3704688842, sync, Random Direction
24, 1, 0, 4267565627, sync, Random Direction
25, 35, 17, 3716775256, sync, Active Volcano Roll
25, 4910, 2001, 2177588913, sync, Random Event Roll
25, 6, 2, 1750560662, sync, Selecting a random new quest
25, 3, 1, 1967023895, sync, Choosing random district type for Zone District quest
25, 1, 0, 2177177348, sync, GetNextBuyablePlot picker
25, 1, 0, 520500461, sync, GetNextBuyablePlot picker
25, 6, 2, 907210530, sync, GetNextBuyablePlot picker
25, 1, 0, 1631083955, sync, GetNextBuyablePlot picker
25, 1, 0, 2097061744, sync, GetNextBuyablePlot picker
25, 55, 1, 2375955177, sync, Choosing a City Name
25, 1, 0, 152361838, sync, GetNextBuyablePlot picker
25, 2, 0, 3721470479, sync, GetNextBuyablePlot picker
25, 1, 0, 1359364764, sync, GetNextBuyablePlot picker
25, 1, 0, 2292061349, sync, GetNextBuyablePlot picker
25, 4, 0, 842481786, sync, Random Direction
25, 1, 0, 260558891, sync, GetNextBuyablePlot picker
25, 2, 0, 3934448776, sync, GetNextBuyablePlot picker
25, 2, 1, 922768929, sync, GetNextBuyablePlot picker
25, 1, 0, 2213079622, sync, GetNextBuyablePlot picker
25, 1, 0, 431047687, sync, GetNextBuyablePlot picker
25, 4, 1, 1469991220, sync, Random Direction
25, 3, 2, 1525363549, sync, Random Direction
25, 7, 4, 3065603282, sync, Random Direction
25, 6, 1, 2517899683, sync, Random Direction
25, 3, 0, 1030800544, sync, GetNextBuyablePlot picker
25, 4, 2, 950839385, sync, Random Direction
25, 2, 1, 2326068254, sync, GetNextBuyablePlot picker
25, 1, 0, 3930369279, sync, Random Direction
25, 2, 1, 942508748, sync, Random Direction
25, 1, 0, 4051071253, sync, GetNextBuyablePlot picker
25, 4, 2, 2971712554, sync, GetNextBuyablePlot picker
25, 3, 0, 2529237531, sync, GetNextBuyablePlot picker
25, 1, 0, 302942136, sync, GetNextBuyablePlot picker
25, 12, 3, 3453618577, sync, Unit Combat Damage
25, 12, 4, 1273393398, sync, Unit Combat Damage
25, 12, 5, 1540177143, sync, Unit Combat Damage
25, 12, 8, 2097178468, sync, Unit Combat Damage
25, 1, 0, 3020205517, sync, GetNextBuyablePlot picker
25, 4, 3, 2357241474, sync, GetNextBuyablePlot picker
25, 1, 0, 3490623891, sync, GetNextBuyablePlot picker
25, 1, 0, 3138295248, sync, GetNextBuyablePlot picker
25, 2, 1, 3317389769, sync, City Build District Choice
25, 10, 7, 3231099086, sync, Random Direction
25, 2, 0, 3303592943, sync, GetNextBuyablePlot picker
25, 1, 0, 1636777724, sync, GetNextBuyablePlot picker
25, 4, 3, 3793144197, sync, Random Direction
25, 5, 2, 3606610906, sync, Random Direction
25, 3, 0, 2493038603, sync, Random Direction
25, 6, 3, 588205800, sync, Random Direction
25, 5, 0, 2264889601, sync, Random Direction
25, 7, 1, 694879142, sync, Random Direction
25, 4, 1, 907104743, sync, Random Direction
25, 5, 1, 1274966420, sync, Random Direction
25, 5, 0, 1315546173, sync, Random Direction
25, 9, 6, 389264434, sync, Random Direction
25, 1, 0, 2996249987, sync, GetNextBuyablePlot picker
25, 1, 0, 1578832640, sync, GetNextBuyablePlot picker
25, 1, 0, 55658297, sync, GetNextBuyablePlot picker
25, 4, 1, 3160727934, sync, Random Direction
25, 7, 6, 1495045855, sync, Random Direction
25, 1, 0, 4137574188, sync, GetNextBuyablePlot picker
25, 3, 2, 175513077, sync, Random Direction
25, 3, 2, 3521746826, sync, GetNextBuyablePlot picker
25, 2, 1, 3411919355, sync, Random Direction
25, 1, 0, 3945284120, sync, Random Direction
25, 1, 0, 2597823601, sync, Random Direction
25, 1, 0, 2186388054, sync, GetNextBuyablePlot picker
25, 4, 1, 3233579735, sync, Random Direction
25, 2, 0, 1231775684, sync, Random Direction
25, 7, 5, 32577197, sync, Random Direction
25, 5, 0, 3210579426, sync, Random Direction
25, 2, 1, 450655603, sync, GetNextBuyablePlot picker
25, 3, 2, 2778283056, sync, Random Direction
25, 4, 1, 4021645481, sync, Random Direction
25, 4, 2, 1682613806, sync, Random Direction
25, 5, 4, 2818504143, sync, Random Direction
25, 5, 2, 3817728860, sync, Random Direction
25, 4, 0, 2253090405, sync, GetNextBuyablePlot picker
25, 5, 3, 819918650, sync, Random Direction
25, 7, 2, 2938052587, sync, Random Direction
25, 3, 1, 1723621704, sync, Random Direction
25, 1, 0, 2844363745, sync, GetNextBuyablePlot picker
25, 12, 1, 1765100806, sync, Unit Combat Damage
25, 12, 3, 567136199, sync, Unit Combat Damage
25, 12, 9, 1423591924, sync, Unit Combat Damage
25, 1, 0, 3392275741, sync, GetNextBuyablePlot picker
25, 5, 0, 2789815186, sync, Random Direction
25, 6, 2, 265134435, sync, Random Direction
25, 3, 0, 1464602976, sync, GetNextBuyablePlot picker
25, 3, 0, 686741017, sync, Random Direction
25, 6, 4, 591591134, sync, Random Direction
25, 3, 0, 3094278335, sync, Random Direction
25, 2, 0, 122741644, sync, Random Direction
25, 1, 0, 1292745429, sync, GetNextBuyablePlot picker
25, 1, 0, 2474877674, sync, Random Direction
25, 8, 7, 1437325787, sync, Random Direction
25, 1, 0, 4042173560, sync, GetNextBuyablePlot picker
25, 1, 0, 721170257, sync, Random Direction
25, 2, 0, 1299252150, sync, Random Direction
25, 3, 2, 2097428663, sync, GetNextBuyablePlot picker
25, 1, 0, 3634239524, sync, Random Direction
25, 2, 0, 914583437, sync, Random Direction
25, 2, 1, 1442948418, sync, Random Direction
25, 2, 1, 2988026195, sync, Random Direction
25, 2, 0, 2947977872, sync, Random Direction
25, 1, 0, 1556379529, sync, GetNextBuyablePlot picker
25, 3, 1, 2567492494, sync, Random Direction
25, 2, 0, 2265679791, sync, Random Direction
25, 4, 2, 1671055292, sync, Random Direction
25, 1, 0, 2717123397, sync, Random Direction
25, 4, 1, 1514314394, sync, Random Direction
25, 3, 1, 1720905675, sync, GetNextBuyablePlot picker
25, 6, 5, 1940005800, sync, Random Direction
25, 8, 5, 3738603201, sync, Random Direction
25, 6, 5, 2870986342, sync, Random Direction
25, 11, 10, 3823025575, sync, Random Direction
25, 9, 7, 4190753364, sync, Random Direction
25, 1, 0, 3657192957, sync, GetNextBuyablePlot picker
25, 12, 2, 1901191922, sync, Unit Combat Damage
25, 12, 6, 741313859, sync, Unit Combat Damage
25, 4, 2, 2451292096, sync, Random Direction
25, 9, 2, 3099415801, sync, Random Direction
25, 8, 7, 1243036734, sync, Random Direction
25, 1, 0, 4130585247, sync, GetNextBuyablePlot picker
25, 6, 3, 1289557996, sync, Random Direction
25, 9, 3, 2213889973, sync, Random Direction
25, 6, 0, 1447485002, sync, Random Direction
25, 7, 4, 186868155, sync, Random Direction
25, 7, 1, 2541340376, sync, Random Direction
25, 1, 0, 1014999601, sync, GetNextBuyablePlot picker
25, 4, 1, 3139212566, sync, Random Direction
25, 1, 0, 1167875735, sync, GetNextBuyablePlot picker
25, 6, 4, 3358619780, sync, Random Direction
25, 2, 0, 3144923245, sync, Random Direction
25, 6, 3, 1673850018, sync, Random Direction
25, 3, 2, 2721991987, sync, Random Direction
25, 4, 1, 3095304432, sync, Random Direction
25, 1, 0, 1512074857, sync, GetNextBuyablePlot picker
25, 2, 1, 1336488174, sync, Random Direction
25, 2, 1, 3188099471, sync, Random Direction
25, 2, 0, 2588693532, sync, GetNextBuyablePlot picker
25, 3, 1, 499681317, sync, Random Direction
25, 1, 0, 2038132218, sync, Random Direction
25, 3, 2, 3731632043, sync, Random Direction
25, 2, 1, 4091057672, sync, Random Direction
25, 1, 0, 3810427297, sync, GetNextBuyablePlot picker
25, 3, 1, 587362246, sync, Random Direction
25, 3, 1, 1597774727, sync, Random Direction
25, 1, 0, 1852115636, sync, GetNextBuyablePlot picker
25, 3, 0, 3313538781, sync, Random Direction
25, 4, 0, 296075858, sync, Random Direction
25, 7, 6, 573892899, sync, Random Direction
25, 4, 2, 3819052576, sync, Random Direction
25, 3, 0, 3186934745, sync, GetNextBuyablePlot picker
25, 7, 2, 129610142, sync, Random Direction
25, 2, 1, 1549988991, sync, Random Direction
25, 9, 1, 3587898444, sync, Random Direction
25, 4, 2, 904184981, sync, Random Direction
25, 100, 86, 2257275306, sync, Barbarian Ranged unit roll
25, 12, 2, 3711719835, sync, Unit Combat Damage
25, 12, 0, 1054970168, sync, Unit Combat Damage
25, 12, 7, 161092881, sync, Unit Combat Damage
25, 12, 8, 2771146358, sync, Unit Combat Damage
25, 12, 4, 2877092983, sync, Unit Combat Damage
25, 12, 2, 1639614692, sync, Unit Combat Damage
25, 13, 6, 913961293, sync, Random Direction
25, 8, 4, 2281661442, sync, Random Direction
25, 2, 0, 2478989587, sync, Random Direction
25, 8, 1, 185159504, sync, Random Direction
26, 35, 26, 822170953, sync, Active Volcano Roll
26, 4910, 94, 3305356878, sync, Random Event Roll
26, 100, 42, 82312047, sync, Pillage Improvement Chance
26, 100, 61, 1815875708, sync, Pillage Improvement Chance
26, 100, 75, 2659253509, sync, Pillage Improvement Chance
26, 100, 33, 3236000090, sync, Pillage Improvement Chance
26, 100, 49, 1445126027, sync, Pillage Improvement Chance
26, 100, 93, 2104997992, sync, Pillage Improvement Chance
26, 100, 81, 4003030145, sync, Pillage Improvement Chance
26, 100, 32, 3501541670, sync, Pillage Improvement Chance
26, 100, 57, 1390274919, sync, Pillage Improvement Chance
26, 100, 6, 2453926676, sync, Pillage Improvement Chance
26, 100, 67, 276219837, sync, Boosted Yield Chance
26, 100, 65, 2895958450, sync, Boosted Yield Chance
26, 100, 55, 2824189187, sync, Boosted Yield Chance
26, 100, 24, 2365009024, sync, Boosted Yield Chance
26, 100, 49, 1070408377, sync, Boosted Yield Chance
26, 100, 56, 2130859774, sync, Boosted Yield Chance
26, 100, 86, 2431950431, sync, Boosted Yield Chance
26, 100, 64, 3705835692, sync, Boosted Yield Chance
26, 100, 61, 2777952629, sync, Boosted Yield Chance
26, 100, 84, 2628314378, sync, Boosted Yield Chance
26, 100, 20, 3647914363, sync, Boosted Yield Chance
26, 100, 28, 859704216, sync, Boosted Yield Chance
26, 100, 69, 1216573425, sync, Boosted Yield Chance
26, 100, 10, 2977449942, sync, Boosted Yield Chance
26, 100, 60, 463338071, sync, Boosted Yield Chance
26, 1, 0, 2597603652, sync, GetNextBuyablePlot picker
